464157316	20150906	AFR	ZAF	071	7.4	10	1	10	-6.95187165775402	http://thenationonlineng.net/50b-lost-annually-to-illicit-cash-flows-in-africa-mbeki/
464157317	20150906	AFR	AFR	020	3.0	4	1	4	0.77922077922078	http://www.enca.com/south-africa/isizulu-mandatory-ukzn-students
464157377	20150906	BHR	YEM	072	8.3	30	28	30	-6.06723061090664	http://www.japantoday.com/category/world/view/toll-from-yemen-rebel-attack-rises-as-10-saudi-troops-killed
464157378	20150906	BHR	YEM	072	8.3	30	28	30	-6.06723061090664	http://www.japantoday.com/category/world/view/toll-from-yemen-rebel-attack-rises-as-10-saudi-troops-killed
464157691	20150906	CUB	FRA	020	3.0	5	4	5	-2.51338696529002	http://www.straitstimes.com/world/pope-francis-prepares-for-what-could-be-his-most-political-trip
464157692	20150906	CUB	FRA	020	3.0	7	5	7	-2.61629446617596	http://www.straitstimes.com/world/pope-francis-prepares-for-what-could-be-his-most-political-trip
464157829	20150906	DEU	DEU	020	3.0	19	3	19	-3.63917489084216	http://www.banburysound.co.uk/round-here/news/headlines/exhausted-migrants-spend-first-night-in-germany/
464157876	20150906	DEU	USA	073	7.4	13	9	13	-3.91040881617101	http://www.wvah.com/template/inews_wire/wires.national/3d5326de-www.wvah.com.shtml
464157883	20150906	DEU	DEU	020	3.0	15	2	15	-3.53210117458822	http://www.banburysound.co.uk/round-here/news/headlines/exhausted-migrants-spend-first-night-in-germany/
464157990	20150906	ESP	GBR	073	7.4	190	1	190	1.48849797023004	http://www.slowfood.com/international/food-for-thought/focus/287682/10-things-not-to-miss-at-cheese/q=A09D8E?-session=query_session:82D3A83D161f70390Cmp773238A5
464157991	20150906	ESP	GBR	073	7.4	760	1	760	1.48849797023004	http://www.slowfood.com/international/food-for-thought/focus/287682/10-things-not-to-miss-at-cheese/q=A09D8E?-session=query_session:82D3A83D161f70390Cmp773238A5
464157994	20150906	ESP	ITA	073	7.4	190	1	190	1.48849797023004	http://www.slowfood.com/international/food-for-thought/focus/287682/10-things-not-to-miss-at-cheese/q=A09D8E?-session=query_session:82D3A83D161f70390Cmp773238A5
464157995	20150906	ESP	ITA	073	7.4	760	1	760	1.48849797023004	http://www.slowfood.com/international/food-for-thought/focus/287682/10-things-not-to-miss-at-cheese/q=A09D8E?-session=query_session:82D3A83D161f70390Cmp773238A5
464158003	20150906	EUR	HUN	020	3.0	7	1	7	-1.02459016393442	http://www.pentictonherald.ca/news/world_news/article_0bcefe8f-ff5b-5676-96d1-3cbfe1a2c234.html
464158004	20150906	EUR	HUN	020	3.0	3	1	3	-1.02459016393442	http://www.pentictonherald.ca/news/world_news/article_0bcefe8f-ff5b-5676-96d1-3cbfe1a2c234.html
464158019	20150906	FIN	EUR	020	3.0	106	22	106	-2.83615951664246	https://www.bostonherald.com/news_opinion/international/europe/2015/09/finnish_pms_offer_to_migrants_take_my_spare_house
464158029	20150906	FIN	EUR	020	3.0	10	1	10	-2.21238938053097	http://www.bulletinleader.com/finland-pm-sipila-offers-home-to-refugees/63783/
464158042	20150906	FRA	FRA	020	3.0	6	2	6	-3.82525923343007	http://thenationonlineng.net/europes-immigrant-crisis-time-for-new-ideas/
464158043	20150906	FRA	FRA	020	3.0	6	1	6	-6.19946091644205	http://thenationonlineng.net/europes-immigrant-crisis-time-for-new-ideas/
464158068	20150906	GBR	IND	020	3.0	2	2	2	-3.08901193495103	http://www.orissapost.com/government-announces-orop-veterans-happy-but-stir-to-continue/
464158078	20150906	GBR	GBR	020	3.0	10	1	10	-6.79611650485437	https://electronicintifada.net/blogs/ali-abunimah/can-uk-parliament-ignore-100000-calls-netanyahus-arrest
464158092	20150906	GBR	GBR	020	3.0	3	2	3	-5.97007471333253	https://electronicintifada.net/blogs/ali-abunimah/can-uk-parliament-ignore-100000-calls-netanyahus-arrest
464158352	20150906	GRC	SYR	073	7.4	30	1	30	-5.17331335425066	http://www.scoop.co.nz/stories/WO1509/S00012/on-international-day-ban-calls-on-people-everywhere-to-act.htm
464158448	20150906	IND	GBR	020	3.0	2	2	2	-3.08901193495103	http://www.orissapost.com/government-announces-orop-veterans-happy-but-stir-to-continue/
464158462	20150906	IRL	LBY	073	7.4	22	10	22	1.13138108095122	http://www.canindia.com/2015/09/irish-naval-vessel-rescues-329-people-off-libya-coast/
464158463	20150906	IRL	LBY	073	7.4	66	10	66	1.13138108095122	http://www.canindia.com/2015/09/irish-naval-vessel-rescues-329-people-off-libya-coast/
464158492	20150906	ISR	SYR	075	7.0	58	23	58	-3.99367161016188	http://www.wvah.com/template/inews_wire/wires.national/3d5326de-www.wvah.com.shtml
464158493	20150906	ISR	SYR	075	7.0	226	135	226	-6.25301486905712	http://www.kvue.com/story/news/world/2015/09/05/gulf-states-idle-migrant-crisis-swells-europe/71766936/
464158494	20150906	ISR	SYR	075	7.0	1560	275	1558	-5.38393503934817	http://www.wvah.com/template/inews_wire/wires.national/21532687-www.wvah.com.shtml
464158495	20150906	ISR	SYR	075	7.0	2958	167	2952	-5.1094178382031	http://www.wvah.com/template/inews_wire/wires.national/21532687-www.wvah.com.shtml
464158507	20150906	ITA	ERI	073	7.4	26	19	22	-5.85334403237608	http://ksnt.com/2015/09/05/authorities-struggle-to-identify-dead-in-migrant-tragedies/
464158508	20150906	ITA	ERI	073	7.4	18	14	18	-5.95401512595656	http://ksnt.com/2015/09/05/authorities-struggle-to-identify-dead-in-migrant-tragedies/
464158591	20150906	KGZ	KAZ	071	7.4	6	1	6	2.5974025974026	http://mikenormaneconomics.blogspot.com/2015/09/vladimir-odintsov-kyrgyzstan-has.html
464158592	20150906	KGZ	KAZ	071	7.4	2	1	2	2.5974025974026	http://mikenormaneconomics.blogspot.com/2015/09/vladimir-odintsov-kyrgyzstan-has.html
