508736358	20160205	AFG	AFG	072	8.3	2	1	2	-1.72413793103448	http://kdhnews.com/news/politics/general-says-troop-cuts-constrain-afghan-training-mission/article_68cae416-358f-5e11-899e-001c806002ef.html
508736359	20160205	AFG	AFG	072	8.3	25	2	17	-1.93733778272154	http://kdhnews.com/news/politics/general-says-troop-cuts-constrain-afghan-training-mission/article_68cae416-358f-5e11-899e-001c806002ef.html
508736381	20160205	AFG	USA	020	3.0	6	2	6	-3.17994976021923	http://kdhnews.com/news/politics/general-says-troop-cuts-constrain-afghan-training-mission/article_68cae416-358f-5e11-899e-001c806002ef.html
508736432	20160205	ARE	SYR	072	8.3	8	1	8	-2.86458333333334	http://www.ibtimes.co.uk/war-isis-saudi-arabia-ready-join-us-led-ground-operations-destroy-terror-group-1542066
508736433	20160205	ARE	SYR	072	8.3	2	1	2	-2.86458333333334	http://www.ibtimes.co.uk/war-isis-saudi-arabia-ready-join-us-led-ground-operations-destroy-terror-group-1542066
508736473	20160205	AUS	AUS	020	3.0	12	6	12	-3.5186116856417	http://www.noosanews.com.au/news/uni-boss-says-he-would-be-refugee/2921585/
508736599	20160205	BRA	BRA	070	7.0	1	1	1	-5.80270793036751	http://www.reuters.com/article/health-zika-brazil-blood-idUSKCN0VD22R
508736600	20160205	BRA	BRA	070	7.0	4	1	4	-5.80270793036751	http://www.reuters.com/article/health-zika-brazil-blood-idUSKCN0VD22R
508736811	20160205	CAN	CAN	020	3.0	8	4	8	-5.14485392328386	http://www.inews880.com/syn/60/111405/111405
508736834	20160205	CAN	JPN	020	3.0	1	1	1	0.45454545454546	http://www.cheknews.ca/vancouver-woman-inspires-petition-to-save-japan-elephant-from-concrete-prison-138341/
508736835	20160205	CAN	JPN	020	3.0	7	4	7	0.452294120359052	http://infotel.ca/newsitem/elephant-petition/cp36271111
508736836	20160205	CAN	JPN	020	3.0	1	1	1	0.45454545454546	http://www.cheknews.ca/vancouver-woman-inspires-petition-to-save-japan-elephant-from-concrete-prison-138341/
508736837	20160205	CAN	JPN	020	3.0	7	4	7	0.452294120359052	http://infotel.ca/newsitem/elephant-petition/cp36271111
508736838	20160205	CAN	JPN	020	3.0	30	7	30	0.557580885468108	http://www.cheknews.ca/vancouver-woman-inspires-petition-to-save-japan-elephant-from-concrete-prison-138341/
508736846	20160205	CAN	TCD	020	3.0	27	12	27	0	http://www.lillooetnews.net/trudeau-s-promises-get-lukewarm-reception-with-some-alberta-oilpatch-workers-1.2166097
508736876	20160205	CAN	CAN	020	3.0	1	1	1	0.33557046979866	http://www.standard-freeholder.com/2016/02/04/fighting-for-stroke-survivors-in-cornwall-area
508736877	20160205	CAN	CAN	020	3.0	1	1	1	0.33557046979866	http://www.standard-freeholder.com/2016/02/04/fighting-for-stroke-survivors-in-cornwall-area
508736906	20160205	CHE	BRA	070	7.0	1	1	1	-3.33075135553835	http://www.montereyherald.com/health/20160204/health-officials-want-more-zika-samples-data-from-brazil
508736946	20160205	CHN	SYR	073	7.4	111	14	99	-0.951347275485154	http://www.newsghana.com.gh/china-ready-to-feed-syrian-refugees/
508736947	20160205	CHN	SYR	073	7.4	2	1	2	-1.2	http://www.newsghana.com.gh/china-ready-to-feed-syrian-refugees/
