id;date;actor1;actor2;numEvent;goldenstein;numMen;numSource;numArticle;avgTone;url
253487694;20130401;USA;CHN;20;3;2;1;2;2.109181141;http://finance.yahoo.com/news/apple-apologises-chinese-consumers-revamps-224542759.html
253487695;20130401;USA;CHN;20;3;6;1;6;2.109181141;http://finance.yahoo.com/news/apple-apologises-chinese-consumers-revamps-224542759.html
253487696;20130401;USA;CHN;20;3;12;3;12;2.047751682;http://news.yahoo.com/apple-apologizes-chinese-consumers-revamps-020257014.html
253487697;20130401;USA;CHN;20;3;24;2;24;2.044181982;http://www.reuters.com/article/2013/04/02/us-china-apple-apology-idUSBRE9300DM20130402?feedType=RSS&feedName=technologyNews
253487698;20130401;USA;CHN;20;3;8;2;8;2.044181982;http://www.reuters.com/article/2013/04/02/us-china-apple-apology-idUSBRE9300DM20130402?feedType=RSS&feedName=technologyNews
253487699;20130401;USA;CHN;20;3;30;3;30;2.035465791;http://news.yahoo.com/apple-apologizes-chinese-consumers-revamps-020257014.html
253487700;20130401;USA;CHN;20;3;10;3;10;2.035465791;http://news.yahoo.com/apple-apologizes-chinese-consumers-revamps-020257014.html
253487734;20130401;USA;IRN;20;3;2;1;2;4;http://www.thefinancialexpress-bd.com/index.php?ref=MjBfMDRfMDFfMTNfMV85Ml8xNjQ5MDQ=
253487735;20130401;USA;IRN;20;3;10;1;10;0;BBC Monitoring
253487736;20130401;USA;IRN;20;3;8;1;8;4;http://www.thefinancialexpress-bd.com/index.php?ref=MjBfMDRfMDFfMTNfMV85Ml8xNjQ5MDQ=
253487748;20130401;USA;ISR;20;3;6;1;6;4.314720812;http://www.washingtonpost.com/opinions/imagining-the-israeli-palestinian-relationship/2013/04/01/d3bc7b78-98a9-11e2-b5b4-b63027b499de_story.html
253487749;20130401;USA;ISR;22;3.2;8;1;8;4.388297872;http://www.nationmultimedia.com/opinion/Obama-sends-a-strong-message-to-Mideast-30203134.html
253487765;20130401;USA;ISR;20;3;4;1;4;4.314720812;http://www.washingtonpost.com/opinions/imagining-the-israeli-palestinian-relationship/2013/04/01/d3bc7b78-98a9-11e2-b5b4-b63027b499de_story.html
253487770;20130401;USA;JPN;20;3;8;1;8;3.535353535;http://www.bbc.co.uk/news/world-us-canada-21997239#sa-ns_mchannel=rss&ns_source=PublicRSS20-sa
253487808;20130401;USA;PSE;20;3;4;1;4;4.314720812;http://www.washingtonpost.com/opinions/imagining-the-israeli-palestinian-relationship/2013/04/01/d3bc7b78-98a9-11e2-b5b4-b63027b499de_story.html
253487816;20130401;USA;PSE;20;3;2;1;2;4.314720812;http://www.washingtonpost.com/opinions/imagining-the-israeli-palestinian-relationship/2013/04/01/d3bc7b78-98a9-11e2-b5b4-b63027b499de_story.html
253487821;20130401;USA;RUS;26;4;6;1;6;2.702980355;http://www.themoscowtimes.com/business/article/for-the-record/477809.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:%20themoscowtimes/business%20(The%20Moscow%20Times%20Business)
253487838;20130401;USA;USA;20;3;2;1;2;4.576271186;http://washingtonexaminer.com/obama-pelosi-mcauliffe-issue-easter-sunday-fundraising-appeals/article/2525885
253487839;20130401;USA;USA;20;3;18;3;18;2.364882903;http://www.eenews.net/Greenwire/rss/2013/04/01/1
253487840;20130401;USA;USA;20;3;2;1;2;2.248677249;http://www.dailymail.co.uk/news/article-2302301/Dark-Knight-killer-James-Holmes-faces-death-penalty-Colorado-movie-theater-massacre.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490
253487841;20130401;USA;USA;20;3;2;1;2;4.576271186;http://washingtonexaminer.com/obama-pelosi-mcauliffe-issue-easter-sunday-fundraising-appeals/article/2525885
253487842;20130401;USA;USA;22;3.2;1;1;1;4.04040404;http://www.upi.com/Top_News/US/2013/04/01/Report-C-Kennedy-vetted-to-be-envoy/UPI-97701364835687
253487843;20130401;USA;USA;22;3.2;1;1;1;4.04040404;http://www.upi.com/Top_News/US/2013/04/01/Report-C-Kennedy-vetted-to-be-envoy/UPI-97701364835687
253487871;20130401;USA;USA;70;7;2;1;2;3.350970018;http://www.freep.com/article/20130401/NEWS02/304010046/Resilient-Highland-Park-firefighters-short-on-equipment-work-for-donated-supplies
253487872;20130401;USA;USA;70;7;1;1;1;5.223880597;http://www.prnewswire.com/news-releases/detroit-women-raise-funds-for-needy-at-designer-shoe-auction-200940791.html
253487873;20130401;USA;USA;71;7.4;4;1;4;4.576271186;http://washingtonexaminer.com/obama-pelosi-mcauliffe-issue-easter-sunday-fundraising-appeals/article/2525885
253487893;20130401;USA;USA;20;3;8;1;8;3.535353535;http://www.bbc.co.uk/news/world-us-canada-21997239#sa-ns_mchannel=rss&ns_source=PublicRSS20-sa
253487894;20130401;USA;USA;20;3;16;2;16;2.317811331;http://metronews.ca/news/regina/617148/arkansas-oil-spill-could-affect-keystone-approval-saskatchewan/
253487915;20130401;USA;USA;70;7;1;1;1;5.223880597;http://www.prnewswire.com/news-releases/detroit-women-raise-funds-for-needy-at-designer-shoe-auction-200940791.html
253487916;20130401;USA;USA;20;3;10;1;10;5.064935065;http://www.therecord.com/opinion/editorial/article/911746--another-view-obama-should-approve-keystone-pipeline
253487926;20130401;USA;PRK;20;3;2;1;2;2.396166134;http://www.usnews.com/news/articles/2013/04/01/us-deploys-more-stealth-planes-to-korean-peninsula?s_cid=rss:us-deploys-more-stealth-planes-to-korean-peninsula
253487927;20130401;USA;PRK;20;3;8;1;8;2.396166134;http://www.usnews.com/news/articles/2013/04/01/us-deploys-more-stealth-planes-to-korean-peninsula?s_cid=rss:us-deploys-more-stealth-planes-to-korean-peninsula
253487974;20130401;USA;ARG;20;3;2;1;2;0.894187779;http://www.reuters.com/article/2013/04/01/argentina-debt-cds-idUSL2N0CO0H220130401
253488025;20130401;USA;USA;20;3;8;1;8;1.098901099;http://www.upi.com/Top_News/US/2013/04/01/Judge-to-ask-Perry-for-interim-prosecutor/UPI-15361364828355/
253488026;20130401;USA;USA;214;3.4;4;1;4;2.264150943;http://www.suntimes.com/news/19155601-418/fbi-use-of-civilian-informants-raises-questions-after-timothy-forrests-murder.html
253488027;20130401;USA;USA;25;-0.3;2;1;2;1.839464883;http://www.bbc.co.uk/news/world-us-canada-21997800#sa-ns_mchannel=rss&ns_source=PublicRSS20-sa
253488028;20130401;USA;USA;25;-0.3;28;11;28;1.499556373;http://www.seattlepi.com/news/texas/article/Suspicion-in-DA-death-shifts-to-white-supremacists-4399262.php
253488029;20130401;USA;USA;25;-0.3;9;4;9;0.804390947;http://www.npr.org/templates/story/story.php?storyId=175892859
253488030;20130401;USA;USA;25;-0.3;1;1;1;1.175213675;http://www.seattlepi.com/news/texas/article/Suspicion-in-DA-death-shifts-to-white-supremacists-4399262.php
253488031;20130401;USA;USA;25;-0.3;10;3;10;1.346516639;http://www.chinapost.com.tw/international/americas/2013/04/02/374835/Texas-prosecutor.htm
253488032;20130401;USA;USA;25;-0.3;4;1;4;1.31147541;http://www.usatoday.com/story/news/nation/2013/04/01/kaufman-county-district-attorney-shooting-alert-texas/2042011/
253488033;20130401;USA;USA;25;-0.3;4;2;4;2.727272727;http://cnsnews.com/news/article/judge-rules-stockton-calif-enter-bankruptcy
253488034;20130401;USA;USA;25;-0.3;2;1;2;1.166666667;http://abcnews.go.com/US/wireStory/texas-das-killing-puts-prosecutors-alert-18852190
253488035;20130401;USA;USA;25;-0.3;2;1;2;1.192250373;http://abcnews.go.com/US/wireStory/ap-impact-cartels-dispatch-agents-deep-inside-us-18852076
253488036;20130401;USA;USA;25;-0.3;2;1;2;2.830188679;http://www.contracostatimes.com/breaking-news/ci_22916427/judge-rules-stockton-enter-bankruptcy?source=rss
253488111;20130401;USA;USA;20;3;2;1;2;2.682403433;http://www.usnews.com/opinion/blogs/peter-roff/2013/04/01/school-vouchers-inject-market-based-reform-into-schools?s_cid=rss:peter-roff:school-vouchers-inject-market-based-reform-into-schools
253488123;20130401;USA;USA;22;3.2;3;1;3;2.991452991;http://www.bizjournals.com/pacific/news/2013/04/01/caroline-kennedy-reportedly-in-line-to.html
253488124;20130401;USA;USA;22;3.2;2;1;2;2.991452991;http://www.bizjournals.com/pacific/news/2013/04/01/caroline-kennedy-reportedly-in-line-to.html
253488184;20130401;USA;AFG;70;7;5;1;5;0.751879699;http://www.therepublic.com/view/story/9d05b81d08c1423e98cf46a31434bc66/KY--Soldier-Killed-Family
253488185;20130401;USA;AFG;70;7;4;2;4;0;http://cnsnews.com/news/article/afghan-teenager-fatally-stabs-us-soldier
253488186;20130401;USA;AFG;70;7;2;1;2;0.751879699;http://www.therepublic.com/view/story/9d05b81d08c1423e98cf46a31434bc66/KY--Soldier-Killed-Family
253488189;20130401;USA;AFG;70;7;4;2;4;0;http://cnsnews.com/news/article/afghan-teenager-fatally-stabs-us-soldier
253488191;20130401;USA;AFR;70;7;3;2;3;2.541442719;http://abcnews.go.com/International/wireStory/african-republic-coup-leader-adds-roles-18852893
253488192;20130401;USA;AFR;70;7;1;1;1;2.537313433;http://www.npr.org/templates/story/story.php?storyId=175920843&ft=1&f=
253488193;20130401;USA;AFR;70;7;8;2;8;2.540410398;http://www.npr.org/templates/story/story.php?storyId=175920843&ft=1&f=
253488195;20130401;USA;ARE;70;7;1;1;1;0.968992248;http://www.businessweek.com/ap/2013-03-31/syria-accuses-rebels-of-setting-fire-to-oil-wells
253488196;20130401;USA;ARE;70;7;1;1;1;0.968992248;http://www.businessweek.com/ap/2013-03-31/syria-accuses-rebels-of-setting-fire-to-oil-wells
253488215;20130401;USA;DZA;70;7;2;1;2;2.204408818;http://www.lasvegassun.com/news/2013/apr/01/ml-algeria-southern-discomfort/
253488216;20130401;USA;DZA;70;7;4;1;4;2.204408818;http://www.lasvegassun.com/news/2013/apr/01/ml-algeria-southern-discomfort/
253488217;20130401;USA;DZA;70;7;4;1;4;2.204408818;http://www.lasvegassun.com/news/2013/apr/01/ml-algeria-southern-discomfort/
253488257;20130401;USA;LBN;70;7;30;2;30;1.537346808;http://www.seattlepi.com/news/world/article/6-000-Syrians-killed-in-March-deadliest-month-yet-4399519.php
253488274;20130401;USA;MMR;70;7;6;3;6;3.6325954;http://www.google.com/hostednews/ap/article/ALeqM5if2_-ZM0n2mb4cOSjCCynuDfNUIg?docId=f43fd7d7ea524c47b60ae5ef834338ba
253488275;20130401;USA;MMR;70;7;6;3;6;3.6325954;http://www.google.com/hostednews/ap/article/ALeqM5if2_-ZM0n2mb4cOSjCCynuDfNUIg?docId=f43fd7d7ea524c47b60ae5ef834338ba
253488283;20130401;USA;PAK;70;7;50;5;50;2.126474451;http://www.startribune.com/world/200864351.html
253488286;20130401;USA;PSE;70;7;4;1;4;1.232665639;http://www.chron.com/news/world/article/Hamas-says-in-final-round-of-leadership-vote-4399883.php
253488287;20130401;USA;PSE;70;7;14;3;14;1.345677033;http://cnsnews.com/news/article/hamas-says-final-round-leadership-vote
253488288;20130401;USA;PSE;70;7;2;2;2;1.348933552;http://www.chron.com/news/world/article/Hamas-says-in-final-round-of-leadership-vote-4399883.php
253488289;20130401;USA;PSE;70;7;1;1;1;1.263823065;http://cnsnews.com/news/article/hamas-says-final-round-leadership-vote
253488301;20130401;USA;USA;20;3;10;1;10;2.479338843;http://www.philippinetimes.com/index.php/sid/213539055/scat/2411cd3571b4f088
253488317;20130401;USA;USA;70;7;1;1;1;2.466793169;http://www.npr.org/templates/story/story.php?storyId=175892374&ft=1&f=
253488318;20130401;USA;USA;70;7;1;1;1;2.226345083;http://www.airforcetimes.com/news/2013/04/ap-north-korea-taps-reformist-premier-amid-tension-040113/
253488319;20130401;USA;USA;70;7;2;2;2;2.346569126;http://www.airforcetimes.com/news/2013/04/ap-north-korea-taps-reformist-premier-amid-tension-040113/
253488320;20130401;USA;USA;70;7;8;7;8;1.517909761;http://www.seattlepi.com/news/texas/article/Texas-DA-s-killing-puts-other-prosecutors-on-alert-4399262.php
253488321;20130401;USA;USA;70;7;15;3;15;0.812325569;http://cnsnews.com/news/article/suspicion-da-death-shifts-white-supremacists
253488322;20130401;USA;USA;70;7;1;1;1;1.175213675;http://www.seattlepi.com/news/texas/article/Suspicion-in-DA-death-shifts-to-white-supremacists-4399262.php
253488323;20130401;USA;USA;70;7;13;9;13;1.271811724;http://www.seattlepi.com/news/texas/article/Suspicion-in-DA-death-shifts-to-white-supremacists-4399262.php
253488324;20130401;USA;USA;70;7;1;1;1;0.59084195;http://www.npr.org/templates/story/story.php?storyId=175892859&ft=1&f=
253488325;20130401;USA;USA;70;7;3;3;3;0.874739564;http://www.npr.org/templates/story/story.php?storyId=175892859
253488326;20130401;USA;USA;70;7;1;1;1;2.292993631;http://www.npr.org/templates/story/story.php?storyId=175944796&ft=1&f=
253488327;20130401;USA;USA;70;7;3;2;3;1.53828755;http://cnsnews.com/news/article/buckwild-star-2-others-found-dead-wva
253488328;20130401;USA;USA;70;7;37;4;37;1.912985406;http://news.yahoo.com/buckwild-star-2-others-found-dead-w-va-184552846.html
253488329;20130401;USA;USA;70;7;4;4;4;1.250953667;http://www.huffingtonpost.com/2013/04/01/alaska-troopers-helicopter-crashes_n_2990906.html
253488330;20130401;USA;USA;70;7;1;1;1;1.277139208;http://www.startribune.com/world/200855621.html
253488331;20130401;USA;USA;70;7;3;3;3;0.788016492;http://abcnews.go.com/US/wireStory/family-grieves-relatives-dead-nevada-crash-18858075
253488332;20130401;USA;USA;70;7;1;1;1;1.594202899;http://www.miamiherald.com/2013/04/01/3318228/family-grieves-5-relatives-dead.html
253488333;20130401;USA;USA;70;7;1;1;1;2.712886209;http://minnesota.publicradio.org/display/web/2013/04/01/politics/rivals-legal-battle-over-abortion-bans?refid=0&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+MPR_NewsFeatures+%28News+%26+Features+from+Minnesota+Public+Radio%29
253488334;20130401;USA;USA;70;7;2;2;2;0.78884281;http://news.yahoo.com/suspicion-da-death-shifts-white-supremacists-223215989.html
253488335;20130401;USA;USA;70;7;1;1;1;0.859291085;http://cnsnews.com/news/article/suspicion-da-death-shifts-white-supremacists
253488336;20130401;USA;USA;70;7;10;5;10;0.865457428;http://bostonherald.com/news_opinion/national/central/2013/04/suspect_in_colo_prison_chief_death_got_out_early
253488337;20130401;USA;USA;70;7;2;1;2;2.786377709;http://www.huffingtonpost.com/2013/03/31/abortion-laws_n_2988932.html?utm_hp_ref=politics
253488338;20130401;USA;USA;70;7;1;1;1;2.111486486;http://hosted2.ap.org/APDEFAULT/3d281c11a96b4ad082fe88aa0db04305/Article_2013-04-01-BUCKWILD%20Death/id-25486a1a74bb4478b74ea73c226f84ee
253488339;20130401;USA;USA;71;7.4;4;1;4;2.115384615;http://www.theglobeandmail.com/report-on-business/international-business/us-business/us-judge-approves-14-million-sac-insider-trading-settlement/article10635386/?cmpid=rss1
253488340;20130401;USA;USA;71;7.4;6;1;6;2.115384615;http://www.theglobeandmail.com/report-on-business/international-business/us-business/us-judge-approves-14-million-sac-insider-trading-settlement/article10635386/?cmpid=rss1
253488341;20130401;USA;USA;71;7.4;10;2;10;0;http://www.reuters.com/article/2013/04/01/fanniemae-bills-idUSL2N0CO0DL20130401?type=companyNews&feedType=RSS&feedName=companyNews
253488354;20130401;USA;USA;20;3;3;1;3;0.610687023;http://www.google.com/hostednews/ap/article/ALeqM5gIx6hotqat-w16qkOc_QLiXhJGYg?docId=baaaeece37774b4eb9f7e97ebe6dbfd8
253488365;20130401;USA;USA;70;7;10;5;10;0.865457428;http://bostonherald.com/news_opinion/national/central/2013/04/suspect_in_colo_prison_chief_death_got_out_early
253488367;20130401;USA;ZAF;70;7;4;2;4;2.540410398;http://www.npr.org/templates/story/story.php?storyId=175920843&ft=1&f=
253488409;20130401;USA;PRK;20;3;8;2;8;2.545219541;http://www.csmonitor.com/USA/Latest-News-Wires/2013/0401/US-jets-to-South-Korea-F-22-Stealth-fighters-join-drills-video?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+feeds%2Fusa+%28Christian+Science+Monitor+%7C+USA%29
253488410;20130401;USA;PRK;20;3;1;1;1;2.255639098;http://www.panarmenian.net/eng/news/152256/
253488411;20130401;USA;PRK;25;-0.3;10;1;10;1.862197393;http://www.dw.de/south-korea-vows-retaliation-against-north-if-provoked/a-16711995?maca=en-rss-en-all-1573-rdf
253488412;20130401;USA;PRK;25;-0.3;20;1;20;1.944894652;http://www.dw.de/north-korea-appoints-new-premier-after-war-threats/a-16712967?maca=en-rss-en-all-1573-rdf
253488440;20130401;USA;USA;20;3;70;7;70;3.203022743;http://hosted.ap.org/dynamic/stories/U/US_CUBA_BLOGGER?SITE=FLPLA&SECTION=HOME&TEMPLATE=DEFAULT
253488529;20130401;WSM;NZL;20;3;12;1;12;0.964630225;http://www.3news.co.nz/Samoa-Airlines-charges-passengers-by-weight/tabid/420/articleID/292687/Default.aspx?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+co%2FZTVs+%283News+-+Lifestyle+News%29
253488530;20130401;WSM;NZL;20;3;18;1;18;0.964630225;http://www.3news.co.nz/Samoa-Airlines-charges-passengers-by-weight/tabid/420/articleID/292687/Default.aspx?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+co%2FZTVs+%283News+-+Lifestyle+News%29
253488531;20130401;WSM;WSM;20;3;30;1;30;0.964630225;http://www.3news.co.nz/Samoa-Airlines-charges-passengers-by-weight/tabid/420/articleID/292687/Default.aspx?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+co%2FZTVs+%283News+-+Lifestyle+News%29
253488534;20130401;YEM;AUT;234;3.4;1;1;1;1.724137931;http://www.upi.com/Top_News/World-News/2013/04/01/Yemen-vows-to-find-kidnapped-European-trio/UPI-38471364841112/
253488535;20130401;YEM;AUT;234;3.4;1;1;1;1.724137931;http://www.upi.com/Top_News/World-News/2013/04/01/Yemen-vows-to-find-kidnapped-European-trio/UPI-38471364841112/
253488585;20130401;YEM;YEM;20;3;56;4;56;1.679286501;http://in.reuters.com/article/2013/04/01/yemen-saudi-expatriates-idINDEE9300AA20130401?feedType=RSS&feedName=worldNews
253488612;20130401;ZAF;AFR;20;3;8;1;8;2.123142251;http://www.iol.co.za/news/south-africa/nsri-kept-busy-over-easter-weekend-1.1493998
253488629;20130401;ZAF;CAF;256;-0.3;2;1;2;2.023121387;http://www.news24.com/SouthAfrica/Politics/DAs-CAR-call-misguided-ANC-20130401
253488630;20130401;ZAF;CAF;70;7;1;1;1;2.464065708;http://www.bloomberg.com/news/2013-04-01/central-african-republic-leader-appoints-government.html
253488660;20130401;ZAF;ZAF;70;7;3;1;3;2.464065708;http://www.bloomberg.com/news/2013-04-01/central-african-republic-leader-appoints-government.html
253488669;20130401;ZAF;AFR;20;3;6;1;6;6.52173913;http://www.philippinetimes.com/index.php/sid/213536962/scat/2411cd3571b4f088
253488674;20130401;ZAF;PHL;20;3;3;1;3;6.52173913;http://www.philippinetimes.com/index.php/sid/213536962/scat/2411cd3571b4f088
