272096949	20121018	AFG	WST	070	7.0	5	1	5	0.595238095238095	http://thepeninsulaqatar.com/pakistan-afghanistan/257544-german-embassy-in-kabul-shut-over-security-threat.html
272096950	20121018	AFG	WST	070	7.0	10	2	10	0.640448518579146	http://www.tasnimnews.com/english/Home/Single/168705
272097320	20121018	CZE	KAZ	0233	3.4	6	1	6	0.995024875621891	http://www.rferl.org/content/osce-kazakhstan-ablyazov-spain-pavlov/25141356.html
272097381	20121018	ESP	KAZ	0233	3.4	2	1	2	0.995024875621891	http://www.rferl.org/content/osce-kazakhstan-ablyazov-spain-pavlov/25141356.html
272097382	20121018	ESP	KAZ	0233	3.4	2	1	2	0.995024875621891	http://www.rferl.org/content/osce-kazakhstan-ablyazov-spain-pavlov/25141356.html
272097497	20121018	GBR	USA	020	3.0	4	2	4	2.60455423516059	http://www.nj.com/business/prnewswire/index.ssf?/nj/story/?catSetID=7002&nrid=228356311&c=SfrI0VEw8f94FBTQ5OU7YVn4O-QQWMOscUEO9ujG3NY&mkt=en-us
272097498	20121018	GBR	USA	020	3.0	4	2	4	2.60455423516059	http://www.nj.com/business/prnewswire/index.ssf?/nj/story/?catSetID=7002&nrid=228356311&c=SfrI0VEw8f94FBTQ5OU7YVn4O-QQWMOscUEO9ujG3NY&mkt=en-us
272097714	20121018	ITA	SYR	073	7.4	12	2	12	1.24279345227756	http://www.aljazeera.com/news/middleeast/2013/10/refugee-influx-strains-lebanon-resources-20131018121452780803.html
272097715	20121018	ITA	SYR	073	7.4	3	2	3	1.24279345227756	http://www.aljazeera.com/news/middleeast/2013/10/refugee-influx-strains-lebanon-resources-20131018121452780803.html
272097846	20121018	LBY	TUN	020	3.0	2	1	2	2.31481481481481	http://www.libyaherald.com/2013/10/18/war-wounded-swedish-police-investigate-if-illegal-payments-were-paid-for-libyan-business/
272097847	20121018	LBY	TUN	020	3.0	6	1	6	2.31481481481481	http://www.libyaherald.com/2013/10/18/war-wounded-swedish-police-investigate-if-illegal-payments-were-paid-for-libyan-business/
272097966	20121018	KOR	KOR	020	3.0	4	1	4	1	http://timesofindia.indiatimes.com/tech/tech-news/hardware/Samsung-Galaxy-S5-may-feature-eye-scanner/articleshow/24336398.cms
272098035	20121018	NPL	NPL	070	7.0	4	1	4	0.561449579831933	http://thehimalayantimes.com/rssReference.php?headline=NRNA+to+amend+member+eligibility+criterion+&NewsID=394236
272098078	20121018	PRK	JPN	020	3.0	8	1	8	3.08076602830974	http://www.theepochtimes.com/n3/322332-south-korea-anxious-over-us-japan-security-moves/
272098079	20121018	PRK	JPN	020	3.0	2	1	2	3.08076602830974	http://www.theepochtimes.com/n3/322332-south-korea-anxious-over-us-japan-security-moves/
272098140	20121018	SWE	TUN	020	3.0	2	1	2	2.31481481481481	http://www.libyaherald.com/2013/10/18/war-wounded-swedish-police-investigate-if-illegal-payments-were-paid-for-libyan-business/
