BBC Monitoring
http://uk.reuters.com/article/2013/04/22/markets-europe-stocks-idUKL5N0D924220130422?feedType=RSS&feedName=rbssFinancialServicesAndRealEstateNews&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+reuters%2FUKBankingFinancial+%28News+%2F+UK+%2F+Fi
http://www.bloomberg.com/news/2013-04-22/rubio-s-immigration-omission.html
http://www.nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=10879161&ref=rss
http://www.nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=10879161&ref=rss
http://allafrica.com/stories/201304210178.html
BBC Monitoring
BBC Monitoring
http://www.bloomberg.com/news/2013-04-22/kenya-shilling-weakens-most-in-week-on-month-end-dollar-demand.html
http://armenpress.am/eng/news/716088/
http://www.adelaidenow.com.au/news/breaking-news/soldiers-prepare-for-final-anzac-day/story-e6frea7l-1226626980748?from=public_rss
http://www.adelaidenow.com.au/news/breaking-news/soldiers-prepare-for-final-anzac-day/story-e6frea7l-1226626980748?from=public_rss
http://www.perthnow.com.au/news/breaking-news/more-funding-for-somme-remembrance-trail/story-fnhrvfwz-1226626710009?from=public_rss
http://www.news.com.au/breaking-news/world/more-funding-for-somme-remembrance-trail/story-e6frfkui-1226626710009?from=public_rss
http://www.xe.com/news/2013/04/22/3317081.htm?utm_source=RSS&utm_medium=TL&utm_content=NOGEO&utm_campaign=News_RSS_Art1
http://www.xe.com/news/2013/04/22/3317081.htm?utm_source=RSS&utm_medium=TL&utm_content=NOGEO&utm_campaign=News_RSS_Art1
http://www.timesofoman.com/News/Article-13841.aspx
http://www.cbc.ca/news/canada/nova-scotia/story/2013/04/22/pol-danger-pay-confusion-monday.html?cmp=rss
http://www.cbc.ca/news/canada/nova-scotia/story/2013/04/22/pol-danger-pay-confusion-monday.html?cmp=rss
http://www.cbc.ca/news/politics/story/2013/04/22/pol-danger-pay-confusion-monday.html?cmp=rss
http://www.cbc.ca/news/politics/story/2013/04/22/pol-danger-pay-confusion-monday.html?cmp=rss
http://www.theglobeandmail.com/report-on-business/new-financing-option-on-runway-as-air-canada-eyes-fleet-buy/article11449914/?cmpid=rss1
http://www.theglobeandmail.com/report-on-business/new-financing-option-on-runway-as-air-canada-eyes-fleet-buy/article11449914/?cmpid=rss1
http://www.theglobeandmail.com/report-on-business/air-canada-sees-first-quarter-loss-analysts-expect-jet-financing-soon/article11449914/?cmpid=rss1
http://www.just-auto.com/news/quantum-wins-natural-gas-tank-order_id133654.aspx
