255607990	20120604	DEU	CHN	020	3.0	8	1	8	1.11940298507463	http://www.reuters.com/article/2013/06/04/basf-asia-idUSL5N0EG0A420130604
255607991	20120604	DEU	CHN	020	3.0	2	1	2	1.11940298507463	http://www.reuters.com/article/2013/06/04/basf-asia-idUSL5N0EG0A420130604
255608234	20120604	SWE	GBR	073	7.4	9	3	9	3.63961872058792	http://www.globalpost.com/dispatch/news/afp/130604/assange-condemns-show-trial-us-soldier
255608235	20120604	SWE	GBR	073	7.4	12	4	12	3.29041431776479	http://www.sbs.com.au/news/article/1774689/Assange-condemns-US-soldier-show-trial
255608236	20120604	SWE	GBR	073	7.4	3	1	3	3.20754716981132	http://www.omantribune.com/index.php?page=news&id=145652&heading=Americas
255608237	20120604	SWE	GBR	073	7.4	6	2	6	2.47870017039864	http://www.perthnow.com.au/news/world/julian-assange-slams-soldier-bradley-mannings-show-trial/story-fnhrvhol-1226657407595
255608423	20130505	FRA	SYR	027	4.0	2	1	2	2.89056756300863	http://beta.dawn.com/news/1016027
255608424	20130505	FRA	SYR	027	4.0	2	1	2	2.89056756300863	http://beta.dawn.com/news/1016027
255608472	20130505	ISR	RUS	020	3.0	72	7	72	1.47241331536013	http://hosted.ap.org/dynamic/stories/E/EU_RUSSIA_MYSTERY_WEAPON?SITE=TXHOU&SECTION=HOME&TEMPLATE=DEFAULT
255608473	20130505	ISR	RUS	020	3.0	16	6	16	1.50694259291637	http://hosted.ap.org/dynamic/stories/E/EU_RUSSIA_MYSTERY_WEAPON?SITE=TXHOU&SECTION=HOME&TEMPLATE=DEFAULT
255608478	20130505	ISR	RUS	020	3.0	12	1	12	1.19617909491023	http://www.washingtonpost.com/world/middle_east/un-report-says-syria-atrocities-mount/2013/06/04/95ab5c46-cd2e-11e2-8573-3baeea6a2647_story.html?wprss=rss_middle-east
255608570	20130505	SYR	RUS	072	8.3	3	1	3	1.22448979591837	http://www.jpost.com/Middle-East/Putin-says-Russia-has-not-sent-Syria-S300-missiles-315398
255608571	20130505	SYR	RUS	072	8.3	1	1	1	1.22448979591837	http://www.jpost.com/Middle-East/Putin-says-Russia-has-not-sent-Syria-S300-missiles-315398
255608576	20130505	SYR	RUS	072	8.3	6	1	6	1.22448979591837	http://www.jpost.com/Middle-East/Putin-says-Russia-has-not-sent-Syria-S300-missiles-315398
255608615	20130505	USA	USA	020	3.0	4	1	4	1.22549019607843	http://www.biodieselmagazine.com/articles/9135/apache-tank-donation-preps-students-for-bioengineering-careers
255608621	20130505	USA	USA	071	7.4	9	3	9	2.26307832824383	http://www.vancouversun.com/business/Billionaire+Democrat+vows+fight+against+Keystone+targeting/8478101/story.html
255608622	20130505	USA	USA	071	7.4	6	2	6	2.52511049679785	http://www.therecord.com/news-story/3255352-billionaire-democrat-vows-fight-against-keystone-by-targeting-obama-voters/
255608623	20130505	USA	USA	071	7.4	6	1	6	2.41450034822681	http://ca.news.yahoo.com/billionaire-democrat-vows-fight-against-keystone-targeting-obama-204420864.html
255608627	20130505	USA	USA	020	3.0	2	1	2	1.66112956810631	http://www.dailymail.co.uk/health/article-2335775/Using-smartphone-bed-WONT-disrupt-sleep--dim-lights-hold-foot-away-face.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490
255608704	20130528	AFG	PAK	020	3.0	1	1	1	3.28767123287671	http://www.weeklystandard.com/blogs/intel-chair-release-bin-laden-documents_732209.html
255608705	20130528	AFG	PAK	020	3.0	1	1	1	3.28767123287671	http://www.weeklystandard.com/blogs/intel-chair-release-bin-laden-documents_732209.html
255608876	20130528	AFR	KEN	020	3.0	7	2	7	1.40253468783728	http://thestar.com.my/news/story.asp?file=/2013/6/4/worldupdates/hague-court-may-try-kenyan-vice-president-in-africa&sec=Worldupdates
255608877	20130528	AFR	KEN	020	3.0	11	2	11	1.78858449751822	http://www.dw.de/fears-for-witness-protection-as-transfer-of-icc-kenya-trial-mooted/a-16858313?maca=en-rss-en-all-1573-rdf
255608878	20130528	AFR	KEN	020	3.0	2	1	2	1.15273775216138	http://thestar.com.my/news/story.asp?file=/2013/6/4/worldupdates/hague-court-may-try-kenyan-vice-president-in-africa&sec=Worldupdates
255609061	20130528	SYR	RUS	020	3.0	8	2	8	1.44437215354587	http://www.globalsecurity.org/wmd/library/news/syria/2013/syria-130604-rianovosti02.htm
255609076	20130528	SYR	RUS	020	3.0	12	2	12	1.44437215354587	http://www.globalsecurity.org/wmd/library/news/syria/2013/syria-130604-rianovosti02.htm
255609191	20130528	USA	AFG	020	3.0	3	1	3	3.28767123287671	http://www.weeklystandard.com/blogs/intel-chair-release-bin-laden-documents_732209.html
255609207	20130528	USA	PAK	020	3.0	2	1	2	3.28767123287671	http://www.weeklystandard.com/blogs/intel-chair-release-bin-laden-documents_732209.html
255609208	20130528	USA	PAK	020	3.0	1	1	1	3.28767123287671	http://www.weeklystandard.com/blogs/intel-chair-release-bin-laden-documents_732209.html
255609212	20130528	USA	USA	020	3.0	4	1	4	1.88383045525903	http://abcnews.go.com/International/wireStory/nato-discuss-post-2014-afghan-war-details-19322008
255609285	20130603	CHN	CRI	071	7.4	5	1	5	3.59281437125748	http://www.eenews.net/greenwire/stories/1059982228/feed
255609318	20130603	EGY	USA	071	7.4	5	1	5	1.89473684210526	http://www.shanghaidaily.com/nsp/World/2013/06/05/Egypt%2Bconvicts%2B43%2Bnonprofit%2Bemployees%2Bof%2Bstirring%2Bunrest/
255609424	20130603	KEN	GBR	0231	3.4	5	1	5	0.903614457831325	http://www.shanghaidaily.com/nsp/World/2013/06/05/Thousands%2Bof%2BKenyans%2Bseeking%2Bredress%2Bfrom%2BUK/
255609578	20130603	USA	USA	020	3.0	1	1	1	2.72108843537415	http://www.businessweek.com/news/2013-06-04/holder-said-to-tell-aides-he-s-fine-as-leak-rules-review-starts
255609579	20130603	USA	USA	0241	-0.3	2	1	2	2.04498977505112	http://www.businessweek.com/news/2013-06-04/christie-calls-2013-election-to-fill-lautenberg-senate-seat-2
255609597	20130603	USA	USA	0241	-0.3	6	1	6	2.29147571035747	http://www.bloomberg.com/news/2013-06-04/christie-calls-2013-election-to-fill-lautenberg-s-seat.html
255609598	20130603	USA	USA	0241	-0.3	8	1	8	2.04498977505112	http://www.businessweek.com/news/2013-06-04/christie-calls-2013-election-to-fill-lautenberg-senate-seat-2
255609599	20130603	USA	USA	0241	-0.3	2	1	2	2.29147571035747	http://www.bloomberg.com/news/2013-06-04/christie-calls-2013-election-to-fill-lautenberg-s-seat.html
255609600	20130603	USA	USA	0241	-0.3	2	1	2	2.29147571035747	http://www.bloomberg.com/news/2013-06-04/christie-calls-2013-election-to-fill-lautenberg-s-seat.html
255613956	20130604	AFG	AFG	072	8.3	6	1	4	2.56410256410256	http://www.khaama.com/rasmussen-brief-afghan-journalists-on-nato-mission-in-afghanistan-26404
255613966	20130604	AFG	AFG	020	3.0	12	2	12	1.5315695656253	http://www.payvand.com/news/13/jun/1023.html
255613967	20130604	AFG	AFG	020	3.0	2	1	2	1.69779286926995	http://news.tj/en/news/amnesty-international-nato-must-address-human-rights-meeting-afghanistan-s-future
255613968	20130604	AFG	AFG	020	3.0	4	1	4	0	BBC Monitoring
255613995	20130604	AFG	AFG	020	3.0	60	5	60	1.66058487232841	http://www.trust.org/item/20130604120346-fcqzb/
255614112	20130604	AFG	IRN	020	3.0	4	1	4	0	BBC Monitoring
255614214	20130604	AFG	QAT	0211	3.4	4	1	4	0	BBC Monitoring
255614265	20130604	AFG	USA	020	3.0	4	2	4	1.5315695656253	http://www.payvand.com/news/13/jun/1023.html
255614266	20130604	AFG	USA	020	3.0	4	2	4	1.5315695656253	http://www.payvand.com/news/13/jun/1023.html
255614371	20130604	AFG	AFG	020	3.0	90	5	90	1.66058487232842	http://www.trust.org/item/20130604120346-fcqzb/
255614383	20130604	AFG	IRN	020	3.0	6	1	6	0	BBC Monitoring
255614743	20130604	AFR	KEN	075	7.0	4	1	4	0.833333333333333	http://www.capitalfm.co.ke/news/2013/06/bozize-in-nairobi-en-route-to-sa/
255614744	20130604	AFR	KEN	075	7.0	2	1	2	0.833333333333333	http://www.capitalfm.co.ke/news/2013/06/bozize-in-nairobi-en-route-to-sa/
255614745	20130604	AFR	KEN	075	7.0	2	1	2	0.833333333333333	http://www.capitalfm.co.ke/news/2013/06/bozize-in-nairobi-en-route-to-sa/
255614812	20130604	AFR	USA	020	3.0	8	1	8	3.44827586206897	http://allafrica.com/stories/201306041177.html
255614819	20130604	AFR	ZAF	020	3.0	4	1	4	1.91082802547771	http://www.news24.com/SouthAfrica/News/Council-meeting-closed-after-walkout-20130604
255615019	20130604	ARG	BRA	020	3.0	3	1	3	3.10734463276836	http://armenpress.am/eng/news/721256/
255615126	20130604	ARM	LBN	074	8.5	4	1	4	2.25225225225225	http://news.am/eng/news/156539.html
255615127	20130604	ARM	LBN	074	8.5	18	1	10	3.2258064516129	http://armenpress.am/eng/news/721272/
255615128	20130604	ARM	LBN	074	8.5	10	1	10	3.2258064516129	http://armenpress.am/eng/news/721272/
255615144	20130604	ARM	USA	070	7.0	1	1	1	5.96658711217184	http://news.am/eng/news/156637.html
255615145	20130604	ARM	USA	070	7.0	2	1	2	5.96658711217184	http://news.am/eng/news/156637.html
255615180	20130604	ARM	ARM	070	7.0	2	1	2	3.7914691943128	http://news.am/eng/news/156546.html
255615181	20130604	ARM	ARM	070	7.0	2	1	2	6.02409638554217	http://www.panarmenian.net/eng/news/160906/
255615186	20130604	ARM	CHE	020	3.0	4	1	4	0	http://news.am/eng/news/156475.html
255615187	20130604	ARM	CHE	020	3.0	6	1	6	0	http://news.am/eng/news/156475.html
255615208	20130604	ARM	LBN	074	8.5	6	1	6	2.25225225225225	http://news.am/eng/news/156539.html
255615360	20130604	AUS	AFR	020	3.0	2	1	2	0.405679513184584	http://www.theage.com.au/national/ancient-fungus-has-worlds-frogs-in-its-deadly-grip-20130604-2nodj.html
255615372	20130604	AUS	AUS	071	7.4	2	1	2	2.90964777947933	http://www.whitsundaytimes.com.au/news/queeensland-budget-tips-gas-growth-80-billion-debt/1893941/
255615373	20130604	AUS	AUS	071	7.4	2	1	2	2.90964777947933	http://www.noosanews.com.au/news/queeensland-budget-tips-gas-growth-80-billion-debt/1893941/
255615374	20130604	AUS	AUS	071	7.4	2	1	2	2.90964777947933	http://www.thechronicle.com.au/news/queeensland-budget-tips-gas-growth-80-billion-debt/1893941/
255615375	20130604	AUS	AUS	071	7.4	6	3	6	3.24069476239336	http://www.northqueenslandregister.com.au/news/agriculture/horticulture/general-news/tas-viticulture-adapting-to-a-warming-world/2659450.aspx
255615376	20130604	AUS	AUS	020	3.0	1	1	1	1.4	http://www.guardian.co.uk/world/2013/jun/04/gonski-reforms-government-warns-states
255615413	20130604	AUS	CHN	020	3.0	2	1	2	4.63045414069457	http://thediplomat.com/china-power/the-emerging-strategic-triangle-in-indo-pacific-asia/
255615414	20130604	AUS	CHN	020	3.0	2	1	2	4.63045414069457	http://thediplomat.com/china-power/the-emerging-strategic-triangle-in-indo-pacific-asia/
255615415	20130604	AUS	CHN	020	3.0	6	1	6	4.63045414069457	http://thediplomat.com/china-power/the-emerging-strategic-triangle-in-indo-pacific-asia/
255615546	20130604	AUS	USA	026	4.0	2	1	2	2.88557213930348	http://www.foxnews.com/health/2013/06/04/fda-weighs-lifting-safety-restrictions-on-diabetes-drug-avandia/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+foxnews%2Fhealth+%28Internal+-+Health+-+Text%29
255615561	20130604	AUS	USA	020	3.0	8	1	8	2.65617809479981	http://www.reuters.com/article/2013/06/04/australia-billabong-idUSL3N0EG09720130604?type=companyNews&feedType=RSS&feedName=companyNews
255615562	20130604	AUS	USA	020	3.0	3	1	3	2.13414634146341	http://www.reuters.com/article/2013/06/04/australia-billabong-idUSL3N0EG03C20130604?type=companyNews&feedType=RSS&feedName=companyNews
255615563	20130604	AUS	USA	020	3.0	2	1	2	2.13414634146341	http://www.reuters.com/article/2013/06/04/australia-billabong-idUSL3N0EG03C20130604?type=companyNews&feedType=RSS&feedName=companyNews
255615564	20130604	AUS	USA	020	3.0	1	1	1	2.83018867924528	http://www.reuters.com/article/2013/06/04/australia-billabong-idUSL3N0EG09720130604?type=companyNews&feedType=RSS&feedName=companyNews
255615587	20130604	AUS	AFR	020	3.0	5	1	5	0.405679513184584	http://www.theage.com.au/national/ancient-fungus-has-worlds-frogs-in-its-deadly-grip-20130604-2nodj.html
255615620	20130604	AUS	AUS	020	3.0	2	1	2	3.49417637271215	http://www.mirror.co.uk/news/uk-news/david-attenborough-fitted-pacemaker-tv-1932121
255615734	20130604	AZE	EUR	070	7.0	10	1	10	2.94117647058824	http://en.trend.az/news/politics/2157871.html
