572817811	20160826	AFG	WST	020	3.0	8	1	8	0.42735042735043
572817832	20160826	AFR	SSD	020	3.0	10	1	10	3.05466237942123
572817929	20160826	BGD	DEU	070	7.0	10	1	10	0.21551724137931
572818159	20160826	CAN	CAN	071	7.4	10	1	10	1.6829052258636
572818209	20160826	CHN	KOR	020	3.0	11	1	10	2.64900662251655
572818210	20160826	CHN	KOR	020	3.0	4	1	4	2.64900662251655
572818219	20160826	CHN	USA	020	3.0	15	5	15	-3.8917089678511
572818225	20160826	CHN	SYR	070	7.0	10	1	10	-1.70940170940171
572818254	20160826	COL	COL	072	8.3	90	7	90	-3.63950979592437
572818657	20160826	DEU	SVK	073	7.4	103	6	103	-1.7681447882487
572818989	20160826	GBR	AFR	020	3.0	2	1	2	-6.11790878754172
572818990	20160826	GBR	AFR	020	3.0	14	7	14	-5.60442055199904
572819011	20160826	GBR	EUR	020	3.0	16	4	16	-0.589488021833896
572819020	20160826	GBR	NOR	071	7.4	12	1	12	-2.67579340385812
572819021	20160826	GBR	NOR	071	7.4	18	1	18	-2.67579340385812
572819039	20160826	GBR	USA	070	7.0	4	4	4	-1.89482923689587
572819040	20160826	GBR	USA	070	7.0	4	4	4	-1.89482923689587
572819450	20160826	IND	IND	020	3.0	10	1	10	-2.98165137614679
572819475	20160826	IRN	LBN	020	3.0	3	1	3	-4.585309759954
572819749	20160826	KOR	JPN	071	7.4	1	1	1	0
572819750	20160826	KOR	JPN	071	7.4	4	1	4	0
572820140	20160826	NMR	USA	020	3.0	2	1	2	2.47619047619048
572820326	20160826	RUS	RUS	071	7.4	7	1	7	-2.18130878527116
572820337	20160826	RUS	USA	020	3.0	286	128	286	-8.46517988678409
572820338	20160826	RUS	USA	020	3.0	290	128	286	-8.46517988678409
572820352	20160826	RUS	RUS	020	3.0	8	1	8	-2.18130878527116
572820366	20160826	SDN	SSD	073	7.4	117	5	117	-7.94523197463087
572820430	20160826	SYR	IRQ	073	7.4	3	1	3	-4.585309759954
572820450	20160826	SYR	RUS	020	3.0	4	1	4	-6.87418936446173
572820451	20160826	SYR	RUS	020	3.0	4	1	4	-6.87418936446173
572820505	20160826	TUR	SYR	072	8.3	2	1	2	-1.79028132992327
572820506	20160826	TUR	SYR	072	8.3	2	1	2	-1.79028132992327
572820525	20160826	TUR	SYR	072	8.3	6	1	6	-1.79028132992327
572820528	20160826	TUR	SYR	020	3.0	1	1	1	-4.585309759954
572821015	20160826	USA	AFR	020	3.0	14	2	14	-4.62472609866806
572821016	20160826	USA	AFR	020	3.0	54	9	54	-4.87605943009624
572821017	20160826	USA	AFR	020	3.0	6	1	6	-5.71748878923767
572821018	20160826	USA	AFR	020	3.0	30	5	30	-5.71058654589696
572821031	20160826	USA	BFA	071	7.4	10	1	10	0.769230769230771
572821241	20160826	USA	GBR	020	3.0	10	3	10	-0.415909494178183
572821291	20160826	USA	IND	026	4.0	40	1	40	-3.40270105306078
572821292	20160826	USA	IND	026	4.0	40	1	40	-3.40270105306078
572821372	20160826	USA	MEX	075	7.0	8	1	8	0
572821388	20160826	USA	USA	020	3.0	4	1	4	-0.97181729834791
572821403	20160826	USA	RUS	020	3.0	4	2	4	-3.34145825115648
572821429	20160826	USA	TUR	020	3.0	2	1	2	-4.585309759954
572821430	20160826	USA	TUR	073	7.4	4	1	4	6.82926829268293
572821431	20160826	USA	TUR	073	7.4	1	1	1	6.82926829268293
572821449	20160826	USA	USA	020	3.0	8	2	8	-5.15873015873015
572821458	20160826	USA	USA	020	3.0	6	3	6	-7.39565095522897
572821467	20160826	USA	USA	020	3.0	321	45	321	-1.69928889013409
572821474	20160826	USA	USA	071	7.4	33	11	33	0.476380444711579
572821501	20160826	USA	USA	020	3.0	2	2	2	-2.03908388482728
572821550	20160826	USA	AFR	020	3.0	6	1	6	-4.40165061898212
572821575	20160826	USA	USA	070	7.0	4	1	4	3.15789473684211
572821637	20160826	USA	RUS	020	3.0	2	1	2	-6.87418936446173
572821644	20160826	USA	USA	020	3.0	176	54	172	-1.49366069423805
572821645	20160826	USA	USA	020	3.0	88	26	88	-3.02414147720221
572821711	20160826	USA	USA	020	3.0	8	1	8	-1.18110236220473
572821723	20160826	USA	USA	020	3.0	2	2	2	-2.03908388482728
572821735	20160826	USA	AFR	020	3.0	10	1	10	-3.85438972162741
572821742	20160826	USA	COL	070	7.0	33	27	33	-3.51421398301023
572821743	20160826	USA	GBR	070	7.0	4	4	4	-5.87199979677142
572821745	20160826	USA	JPN	070	7.0	8	1	8	-3.54838709677419
572821758	20160826	USA	USA	070	7.0	21	17	21	-2.22530204824672
572824554	20160826	AUS	IRL	073	7.4	8	1	8	3.77604166666666
572824791	20160826	CAN	CAN	020	3.0	120	50	120	-0.481778191809433
572824800	20160826	CAN	FRA	020	3.0	10	1	10	1.99004975124378
572824804	20160826	CAN	GBR	073	7.4	8	2	8	-0.21739130434783
