450128183	20150718	AFR	GBR	020	3.0	6	1	6	1.2646793134598
450128238	20150718	AUS	AUS	026	4.0	40	3	40	-1.19617224880383
450128263	20150718	AUS	POL	020	3.0	1	1	1	0.42918454935622
450128264	20150718	AUS	POL	020	3.0	1	1	1	0.42918454935622
450128266	20150718	AUS	USA	020	3.0	1	1	1	0
450128271	20150718	AUS	AUS	020	3.0	2	1	2	-3.01724137931035
450128273	20150718	AUS	AUS	071	7.4	2	2	2	-4.17765983556265
450128280	20150718	AUT	CZE	020	3.0	28	6	28	-1.60845826406485
450128281	20150718	AUT	CZE	020	3.0	6	2	6	-2.31344333683883
450128480	20150718	CAN	CAN	020	3.0	6	2	6	3.50022479388561
450128481	20150718	CAN	CAN	020	3.0	2	1	2	3.39110776186888
450128552	20150718	CHN	JPN	020	3.0	2	1	2	-1.01010101010101
450128553	20150718	CHN	JPN	020	3.0	2	1	2	-1.01010101010101
450128554	20150718	CHN	JPN	020	3.0	2	1	2	-1.01010101010101
450128555	20150718	CHN	JPN	020	3.0	4	1	4	-1.01010101010101
450128567	20150718	CHN	USA	020	3.0	2	1	1	2.35294117647059
450128953	20150718	DEU	BRA	071	7.4	156	1	156	0.75187969924812
450128967	20150718	DEU	GRC	071	7.4	4	1	4	-3.92749244712991
450128968	20150718	DEU	GRC	071	7.4	11	2	11	-3.24935956400898
450128969	20150718	DEU	GRC	071	7.4	1	1	1	-3.18091451292247
450128975	20150718	DEU	GRC	071	7.4	6	1	6	-3.92749244712991
450128978	20150718	DEU	BRA	071	7.4	117	1	117	0.75187969924812
450129126	20150718	EUR	GRC	025	-0.3	10	1	10	-2.34741784037559
450129193	20150718	GBR	EUR	020	3.0	1	1	1	-1.84873949579831
450129194	20150718	GBR	EUR	020	3.0	1	1	1	-1.84873949579831
450129203	20150718	GBR	IRN	020	3.0	2	1	2	-1.01010101010101
450129204	20150718	GBR	IRN	020	3.0	23	11	21	-1.10197377302027
450129229	20150718	GBR	SYR	070	7.0	8	1	8	-2.95404814004376
450129230	20150718	GBR	SYR	070	7.0	2	1	2	-2.95404814004376
450129515	20150718	GRC	EUR	020	3.0	512	16	502	-2.44858063587453
450129516	20150718	GRC	EUR	020	3.0	8	1	8	-3.19949811794229
450129522	20150718	GRC	GRC	020	3.0	2	1	2	-4.72727272727273
450129523	20150718	GRC	GRC	020	3.0	28	1	28	-2.76678109760884
450129633	20150718	IRN	IRN	020	3.0	75	11	69	-1.10197377302027
450129635	20150718	IRN	ISR	020	3.0	2	1	2	-0.29550827423168
450129636	20150718	IRN	ISR	020	3.0	2	1	2	-0.29550827423168
450129645	20150718	IRN	PSE	071	7.4	3	1	3	-2.34925606891151
450129653	20150718	IRN	ISR	020	3.0	6	1	6	-0.29550827423168
450129727	20150718	ITA	USA	071	7.4	354	162	354	1.00006795316969
450130350	20150718	NLD	NLD	071	7.4	2	1	2	2.25988700564972
450130428	20150718	PHL	PHL	020	3.0	8	1	8	-4.25531914893617
450130429	20150718	PHL	PHL	020	3.0	2	1	2	-4.25531914893617
450130441	20150718	PSE	ISR	020	3.0	9	2	9	1.64596783597833
450130542	20150718	THA	SGP	020	3.0	10	1	10	1.69491525423729
450130553	20150718	TUR	USA	020	3.0	2	1	2	1.21145374449339
450130982	20150718	USA	CAN	071	7.4	13	12	13	-7.70485985174774
450130983	20150718	USA	CAN	071	7.4	11	11	11	-7.80808865047995
450131169	20150718	USA	LBN	073	7.4	60	2	60	-9.55329961580149
450131256	20150718	USA	NMR	020	3.0	6	1	6	1.2646793134598
450131257	20150718	USA	NMR	020	3.0	6	1	6	1.2646793134598
450131274	20150718	USA	TUR	020	3.0	3	1	3	1.21145374449339
450131314	20150718	USA	USA	070	7.0	4	1	4	6.46258503401361
450131338	20150718	USA	USA	020	3.0	3	1	3	-6.03015075376885
450131398	20150718	USA	USA	020	3.0	2	1	2	-1.89473684210526
450131501	20150718	USA	USA	071	7.4	361	152	361	0.977271228747875
450131548	20150718	USA	IRQ	070	7.0	136	117	136	-7.24176342662694
450131549	20150718	USA	IRQ	070	7.0	1078	132	1057	-7.25614252017756
450131557	20150718	USA	USA	020	3.0	24	11	24	0.58477610802071
450131562	20150718	USA	USA	070	7.0	16	2	16	-12.9799707087979
450131563	20150718	USA	USA	070	7.0	126	59	126	-6.60890029911638
450131564	20150718	USA	USA	070	7.0	9	3	9	-9.04755307496799
450131565	20150718	USA	USA	070	7.0	5	3	5	-7.46418713333866
450131566	20150718	USA	USA	070	7.0	128	13	120	-5.61577498106476
450131567	20150718	USA	USA	070	7.0	90	46	90	-3.1827184150958
450131568	20150718	USA	USA	070	7.0	18	16	18	-6.38452170708608
450132916	20140718	AUS	CAN	026	4.0	72	10	72	0.673110219093536
450133427	20150718	AFG	USA	020	3.0	2	1	2	-6.78971654581411
