219155702	20121001	AFG	AFG	020	3	4	1	4	0
219155790	20121001	AFG	BGR	026	4	3	1	3	8.82352941176471
219155897	20121001	AFG	WST	072	8.3	3	1	3	5.51905387647832
219155992	20121001	AFG	PAK	020	3	2	1	2	0
219156059	20121001	AFG	SOM	020	3	1	1	1	9.46843853820598
219156060	20121001	AFG	SOM	020	3	3	1	3	9.46843853820598
219156061	20121001	AFG	SOM	020	3	1	1	1	9.46843853820598
219156090	20121001	AFG	USA	020	3	10	1	10	4.82315112540193
219156091	20121001	AFG	USA	0253	-0.3	6	1	6	4.57038391224863
219156092	20121001	AFG	USA	0253	-0.3	2	1	2	4.57038391224863
219156116	20121001	AFG	USA	070	7	3	3	3	4.51215115623544
219156163	20121001	AFG	USA	071	7.4	4	1	4	13.1736526946108
219156207	20121001	AFG	USA	071	7.4	6	1	6	13.1736526946108
219156405	20121001	AFG	PAK	020	3	6	1	6	0
219156567	20121001	AFR	BRB	020	3	1	1	1	8.57908847184987
219156593	20121001	AFR	CHN	0211	3.4	8	1	8	6.57534246575342
219156626	20121001	AFR	EGY	020	3	2	1	2	5.40540540540541
219156627	20121001	AFR	EGY	020	3	2	1	2	5.40540540540541
219156656	20121001	AFR	JOR	020	3	6	1	6	10.7142857142857
219156722	20121001	AFR	SOM	072	8.3	4	2	4	4.62009523498196
219156723	20121001	AFR	SOM	072	8.3	8	2	8	4.62009523498197
219156724	20121001	AFR	SOM	072	8.3	4	2	4	4.62009523498196
219156731	20121001	AFR	SOM	020	3	2	1	2	10.7142857142857
219156743	20121001	AFR	USA	020	3	2	1	2	5.38922155688623
219156744	20121001	AFR	USA	020	3	2	1	2	5.57142857142857
219156766	20121001	AFR	USA	020	3	8	1	8	6.03571428571428
219156770	20121001	AFR	ZAF	026	4	2	1	2	2.85714285714286
219156787	20121001	AFR	ZAF	0214	3.4	2	1	2	4.88372093023256
219156834	20121001	AFR	ZAF	020	3	2	1	2	8.11965811965812
219157140	20121001	ARE	EGY	020	3	10	1	10	6.80272108843537
219157196	20121001	ARE	SAU	070	7	12	4	12	5.37373964888937
219157197	20121001	ARE	SAU	070	7	12	4	12	5.37373964888937
219157201	20121001	ARE	SWE	070	7	24	4	24	5.37373964888937
219157209	20121001	ARE	USA	020	3	8	1	8	3.33114672966576
219157210	20121001	ARE	USA	070	7	126	12	126	5.54267228296675
219157211	20121001	ARE	USA	071	7.4	10	1	10	15.6976744186047
219157312	20121001	ARM	ARM	020	3	4	1	4	5.30503978779841
219157319	20121001	ARM	ARM	020	3	4	1	4	3.50877192982456
219157499	20121001	ARM	SYR	073	7.4	10	1	10	8.42696629213483
219157503	20121001	ARM	TUR	070	7	2	1	2	3.67231638418079
219157573	20121001	ARM	ARM	020	3	6	1	6	3.50877192982456
219157584	20121001	ARM	TUR	070	7	4	1	4	3.67231638418079
219157590	20121001	ARM	ARM	020	3	10	1	10	10.3448275862069
219157941	20121001	AUS	AFR	071	7.4	10	1	10	14.9253731343284
219157946	20121001	AUS	AUS	020	3	4	1	4	8.21114369501466
219157947	20121001	AUS	AUS	020	3	10	1	10	1.23456790123457
219157964	20121001	AUS	AUS	071	7.4	2	2	2	6.14285714285714
219157965	20121001	AUS	AUS	071	7.4	2	2	2	6.14285714285714
219157980	20121001	AUS	AUS	070	7	2	1	2	7.86516853932584
219158114	20121001	AUS	DEU	070	7	2	2	2	10.3654404337208
219158115	20121001	AUS	DEU	070	7	12	3	12	10.0810253297976
219158116	20121001	AUS	DEU	070	7	1	1	1	9.51219512195122
219158128	20121001	AUS	ECU	073	7.4	1	1	1	5.24109014675052
219158129	20121001	AUS	ECU	073	7.4	1	1	1	5.24109014675052
219158148	20121001	AUS	FRA	020	3	4	1	4	5.52486187845304
219158151	20121001	AUS	GBR	020	3	2	1	2	4.16666666666667
219158167	20121001	AUS	GBR	070	7	2	1	2	7.86516853932584
219158224	20121001	AUS	IDN	020	3	6	1	6	3.39366515837104
219158225	20121001	AUS	IDN	020	3	4	1	4	3.39366515837104
219158230	20121001	AUS	AFR	071	7.4	3	1	3	4.67153284671533
219158232	20121001	AUS	EUR	020	3	12	1	12	6.40794223826715
219158233	20121001	AUS	EUR	020	3	8	1	8	6.40794223826715
219158327	20121001	AUS	NMR	020	3	4	1	4	8.27586206896552
219158332	20121001	AUS	NOR	071	7.4	2	1	2	18.048128342246
219158333	20121001	AUS	NOR	071	7.4	4	1	4	18.048128342246
219158334	20121001	AUS	NOR	071	7.4	2	1	2	18.048128342246
219158335	20121001	AUS	NOR	071	7.4	2	1	2	18.048128342246
219158336	20121001	AUS	NZL	020	3	10	1	10	8.7248322147651
219158376	20121001	AUS	THA	072	8.3	4	1	4	1.50753768844221
219158383	20121001	AUS	USA	026	4	20	2	20	5.45851528384279
219158465	20121001	AUS	AUS	020	3	4	1	4	9.03954802259887
219158478	20121001	AUS	AUS	020	3	1	1	1	6.76691729323308
219158496	20121001	AUS	AUS	020	3	10	1	10	9.43877551020408
219158522	20121001	AUS	AUS	020	3	2	1	2	5.76923076923077
219158532	20121001	AUS	AUS	070	7	2	1	2	7.8125
219158540	20121001	AUS	CAN	020	3	2	1	2	5.76923076923077
219158545	20121001	AUS	GBR	020	3	2	1	2	5.76923076923077
219158567	20121001	AUS	AUS	026	4	10	1	10	5.52486187845304
219158609	20121001	AUS	EGY	070	7	6	1	6	7.86516853932584
219158610	20121001	AUS	GBR	070	7	2	1	2	7.86516853932584
219158611	20121001	AUS	GBR	070	7	4	1	4	7.86516853932584
219158674	20121001	AUT	EUR	020	3	24	6	24	6.26393002752153
219158675	20121001	AUT	EUR	020	3	8	1	8	6.18066561014263
219158710	20121001	AUT	EUR	026	4	2	1	2	6.38297872340426
219158782	20121001	AZE	AZE	020	3	5	2	5	5.7625918385412
219158783	20121001	AZE	AZE	026	4	4	1	4	0
219158796	20121001	AZE	CHE	020	3	8	1	8	3.33333333333333
219158808	20121001	AZE	EGY	026	4	2	1	2	9
219158862	20121001	AZE	IRN	020	3	4	1	4	5.65167243367935
219158863	20121001	AZE	IRN	020	3	8	3	8	5.96055883166356
219158864	20121001	AZE	IRN	020	3	4	2	4	4.11991102620915
219158865	20121001	AZE	IRN	020	3	72	7	72	5.45147446101071
219158866	20121001	AZE	IRN	020	3	2	1	2	5.67786790266512
219158891	20121001	AZE	TUR	020	3	4	1	4	5.55555555555556
219158892	20121001	AZE	TUR	020	3	4	1	4	5.55555555555556
219158893	20121001	AZE	TUR	020	3	12	1	12	5.55555555555556
219158904	20121001	AZE	URY	026	4	2	1	2	9.9290780141844
219158905	20121001	AZE	URY	026	4	8	1	8	9.9290780141844
219158915	20121001	AZE	AZE	020	3	10	1	10	8.47457627118644
219159049	20121001	BEL	SRB	026	4	2	1	2	7.9136690647482
219159060	20121001	BEL	USA	020	3	6	1	6	6.69642857142857
219159061	20121001	BEL	USA	0231	3.4	4	1	4	7.23684210526316
219159069	20121001	BEL	USA	020	3	4	1	4	8.05860805860806
219159075	20121001	BEL	EUR	020	3	5	1	5	4.80225988700565
219159076	20121001	BEL	EUR	020	3	10	2	10	5.04745864504589
219159089	20121001	BEN	NGA	020	3	10	1	10	4.5643153526971
219159492	20121001	BGR	BGR	071	7.4	5	1	5	7.75862068965517
219159493	20121001	BGR	BGR	072	8.3	8	1	8	5.61056105610561
219159518	20121001	BGR	EUR	073	7.4	40	1	32	8.37284559140988
219159558	20121001	BGR	SYR	027	4	4	1	4	8.42490842490843
219159565	20121001	BGR	USA	071	7.4	2	1	2	8.7248322147651
219159585	20121001	BGR	BGR	071	7.4	6	1	6	6.12903225806452
219159589	20121001	BGR	BGR	071	7.4	4	1	4	6.12903225806452
219159595	20121001	BGR	SYR	027	4	6	1	6	8.42490842490843
219159729	20121001	BLR	ARM	020	3	4	1	4	5.16129032258065
219159730	20121001	BLR	ARM	020	3	6	1	6	5.16129032258065
219159740	20121001	BLR	BLR	020	3	4	1	4	5.53191489361702
219159757	20121001	BLR	EUR	020	3	2	1	2	4.36893203883495
219159758	20121001	BLR	EUR	020	3	6	1	4	4.36893203883495
219159777	20121001	BLR	USA	026	4	10	1	10	0
219159794	20121001	BLR	EUR	020	3	6	1	6	4.36893203883495
219159823	20121001	BLR	EUR	020	3	2	1	2	5.49738219895288
219159844	20121001	BOL	CHL	020	3	1	1	1	8.58208955223881
219159845	20121001	BOL	CHL	020	3	1	1	1	8.58208955223881
219159913	20121001	BRA	ARE	020	3	2	1	2	7.25075528700906
219159914	20121001	BRA	ARE	020	3	2	1	2	7.25075528700906
219159921	20121001	BRA	BRA	020	3	4	1	4	4.71512770137525
219159949	20121001	BRA	EGY	020	3	2	1	2	7.25075528700906
219159950	20121001	BRA	EGY	020	3	2	1	2	7.25075528700906
219159961	20121001	BRA	GBR	020	3	2	1	2	9.17602996254682
219159970	20121001	BRA	EUR	020	3	20	1	20	10.909164507772
219159974	20121001	BRA	LBN	020	3	2	1	2	7.25075528700906
219159975	20121001	BRA	LBN	020	3	2	1	2	7.25075528700906
219159976	20121001	BRA	LBY	020	3	2	1	2	7.25075528700906
219159977	20121001	BRA	LBY	020	3	2	1	2	7.25075528700906
219159993	20121001	BRA	NOR	071	7.4	2	1	2	18.048128342246
219159994	20121001	BRA	NOR	071	7.4	4	1	4	18.048128342246
219159995	20121001	BRA	NOR	071	7.4	2	1	2	18.048128342246
219159996	20121001	BRA	NOR	071	7.4	2	1	2	18.048128342246
219160006	20121001	BRA	SYR	020	3	4	1	4	7.25075528700906
219160018	20121001	BRA	ARE	020	3	4	1	4	7.25075528700906
219160019	20121001	BRA	ARE	020	3	2	1	2	7.25075528700906
219160022	20121001	BRA	EGY	020	3	4	1	4	7.25075528700906
219160023	20121001	BRA	EGY	020	3	2	1	2	7.25075528700906
219160024	20121001	BRA	LBN	020	3	4	1	4	7.25075528700906
219160025	20121001	BRA	LBN	020	3	2	1	2	7.25075528700906
219160026	20121001	BRA	LBY	020	3	2	1	2	7.25075528700906
219160027	20121001	BRA	LBY	020	3	4	1	4	7.25075528700906
219160028	20121001	BRA	SYR	020	3	6	1	6	7.25075528700906
219160035	20121001	BRA	BRA	020	3	12	3	12	5.36081060393438
219160043	20121001	BRB	BRB	020	3	6	1	6	8.57908847184987
219163927	20121001	CAN	CAN	020	3	4	1	4	12
219163971	20121001	CAN	CAN	020	3	2	1	2	4.8689138576779
219163972	20121001	CAN	CAN	020	3	4	1	4	8.1419624217119
219163973	20121001	CAN	CAN	020	3	7	3	7	6.05551422664328
219163974	20121001	CAN	CAN	020	3	17	2	17	5.66771938351873
219163975	20121001	CAN	CAN	022	3.2	1	1	1	5.36585365853659
219163982	20121001	CAN	CAN	071	7.4	2	1	2	9.07604251839738
219163983	20121001	CAN	CAN	071	7.4	8	1	8	9.07604251839738
219164275	20121001	CAN	IRN	020	3	4	2	4	10.7432842387869
219164276	20121001	CAN	IRN	020	3	12	2	12	10.7432842387869
219164277	20121001	CAN	IRN	020	3	4	1	4	3.87596899224806
219164278	20121001	CAN	IRN	020	3	4	2	4	10.7432842387869
219164292	20121001	CAN	IRN	020	3	6	1	6	3.87596899224806
219164424	20121001	CAN	MYS	071	7.4	5	1	5	3.79746835443038
219164425	20121001	CAN	MYS	071	7.4	2	1	2	3.79746835443038
219164433	20121001	CAN	NOR	071	7.4	2	1	2	18.048128342246
219164434	20121001	CAN	NOR	071	7.4	4	1	4	18.048128342246
219164435	20121001	CAN	NOR	071	7.4	2	1	2	18.048128342246
219164436	20121001	CAN	NOR	071	7.4	2	1	2	18.048128342246
219164456	20121001	CAN	SYR	020	3	4	2	4	6.84567168171541
219164457	20121001	CAN	SYR	020	3	4	2	4	6.84567168171541
219164458	20121001	CAN	SYR	020	3	12	2	12	6.8456716817154
219164504	20121001	CAN	USA	020	3	10	1	10	8.92531876138433
219164505	20121001	CAN	USA	020	3	2	1	2	5.8165548098434
219164506	20121001	CAN	USA	020	3	2	1	2	5.8165548098434
219164507	20121001	CAN	USA	020	3	6	1	6	5.8165548098434
219164508	20121001	CAN	USA	020	3	2	1	2	10.230179028133
219164509	20121001	CAN	USA	020	3	8	2	8	8.04101320807131
219164510	20121001	CAN	USA	020	3	6	1	6	5.8165548098434
219164511	20121001	CAN	USA	020	3	8	1	8	9.03490759753593
219164512	20121001	CAN	USA	020	3	2	1	2	9.03490759753593
219164513	20121001	CAN	USA	0213	3.4	4	1	4	1.64473684210526
219164514	20121001	CAN	USA	023	3.4	4	1	4	3.82775119617225
219164515	20121001	CAN	USA	023	3.4	4	1	4	3.82775119617225
219164566	20121001	CAN	USA	071	7.4	6	1	6	8.33333333333333
219164567	20121001	CAN	USA	071	7.4	8	1	8	7.45098039215686
219164568	20121001	CAN	USA	071	7.4	4	1	4	8.33333333333333
219164569	20121001	CAN	USA	073	7.4	48	2	48	3.68928095785325
219164570	20121001	CAN	USA	073	7.4	12	2	12	3.68928095785325
219164612	20121001	CAN	USA	020	3	4	1	4	7.9136690647482
219164725	20121001	CAN	CAN	020	3	2	1	2	7.69230769230769
219164733	20121001	CAN	USA	020	3	4	1	4	6.69710806697108
219164760	20121001	CAN	CAN	020	3	2	1	2	6.2
219164761	20121001	CAN	CAN	020	3	10	1	10	8.05687203791469
219164762	20121001	CAN	CAN	020	3	2	1	2	5.74948665297741
219164763	20121001	CAN	CAN	020	3	2	1	2	5.74948665297741
219164764	20121001	CAN	CAN	020	3	4	1	4	7.07269155206287
219164765	20121001	CAN	CAN	020	3	29	8	29	6.78623672628831
219164772	20121001	CAN	CAN	071	7.4	10	1	10	12.3728813559322
219164778	20121001	CAN	CAN	020	3	2	1	2	4.04984423676012
219164812	20121001	CAN	USA	020	3	2	1	2	7.48407643312102
219164813	20121001	CAN	USA	020	3	8	1	8	7.48407643312102
219164845	20121001	CAN	CAN	020	3	4	2	4	5.84244248939051
219164846	20121001	CAN	CAN	020	3	8	3	8	5.6365770499387
219164854	20121001	CAN	CAN	020	3	2	1	2	11.3452188006483
219164932	20121001	CHE	CHN	020	3	1	1	1	6.23441396508728
219165502	20121001	CHN	CHN	020	3	2	1	2	5.3475935828877
219165503	20121001	CHN	CHN	020	3	12	2	12	10.007457999686
219165580	20121001	CHN	FRA	020	3	10	1	10	9.62527553269655
219165594	20121001	CHN	GBR	020	3	1	1	1	3.38983050847458
219165595	20121001	CHN	GBR	020	3	1	1	1	3.38983050847458
219165596	20121001	CHN	GBR	020	3	3	1	3	3.38983050847458
219165714	20121001	CHN	IND	070	7	4	1	4	5.77507598784195
219165715	20121001	CHN	IND	070	7	6	1	6	5.77507598784195
219165716	20121001	CHN	IRN	0242	-0.3	10	1	10	0
219165726	20121001	CHN	JPN	026	4	20	2	20	3.27410684553542
219165727	20121001	CHN	JPN	026	4	10	1	10	0
219165743	20121001	CHN	JPN	071	7.4	5	1	5	2.23463687150838
219165807	20121001	CHN	LBR	073	7.4	10	1	10	8.38471023427867
219165894	20121001	CHN	PHL	026	4	2	1	2	3.7117903930131
219165895	20121001	CHN	PHL	026	4	2	1	2	3.7117903930131
219165915	20121001	CHN	RUS	020	3	8	1	8	5.10204081632653
219165916	20121001	CHN	RUS	020	3	2	1	2	5.10204081632653
219165917	20121001	CHN	RUS	0242	-0.3	10	1	10	0
