183717521	20070401	AFG	AFG	023	3.4	1	1	1	6.66666666666667
183717522	20070401	AFG	AFG	023	3.4	2	1	2	7.80346820809249
183717523	20070401	AFG	AFG	023	3.4	8	1	8	6.66666666666667
183717557	20070401	AFG	CAN	020	3	1	1	1	7.11513583441138
183717558	20070401	AFG	CAN	020	3	1	1	1	7.11513583441138
183717656	20070401	AFG	IRQ	073	7.4	3	1	3	5.57880055788006
183717657	20070401	AFG	IRQ	073	7.4	1	1	1	5.57880055788006
183717703	20070401	AFG	USA	0232	3.4	7	1	7	5.98503740648379
183717704	20070401	AFG	USA	0232	3.4	2	1	2	5.98503740648379
183717893	20070401	AFR	MUS	020	3	3	1	3	5.19877675840979
183717901	20070401	AFR	USA	070	7	9	1	9	4.35308343409915
183717904	20070401	AFR	ZAF	020	3	1	1	1	8.75912408759124
183717908	20070401	AFR	ZAF	070	7	2	1	2	2.80373831775701
183717921	20070401	AFR	PRT	020	3	3	1	3	5.01043841336117
183718012	20070401	ARE	ARE	020	3	1	1	1	6.53266331658291
183718013	20070401	ARE	ARE	020	3	1	1	1	6.53266331658291
183718037	20070401	ARE	SAU	020	3	4	1	4	2.45901639344262
183718038	20070401	ARE	SAU	020	3	5	1	5	2.45901639344262
183718308	20070401	AUS	AUS	0234	3.4	4	1	4	6.52892561983471
183718311	20070401	AUS	AUS	071	7.4	4	1	4	6.48148148148148
183718448	20070401	AUS	PAK	071	7.4	3	1	3	6.2953995157385
183718467	20070401	AUS	USA	020	3	4	1	4	5.61224489795918
183718529	20070401	AUS	AUS	020	3	2	1	2	5.5984555984556
183718530	20070401	AUS	AUS	020	3	2	1	2	5.5984555984556
183718664	20070401	BEL	PSE	071	7.4	2	1	2	3.74873353596758
183718665	20070401	BEL	PSE	071	7.4	7	1	7	3.74873353596758
183718701	20070401	BGD	SAS	020	3	8	1	8	6.00461893764434
183718702	20070401	BGD	SAS	020	3	1	1	1	6.00461893764434
183718728	20070401	BGD	BGD	020	3	2	1	2	8.33333333333333
183718738	20070401	BGR	TKM	075	7	4	1	4	5.25624178712221
183718739	20070401	BGR	TKM	075	7	2	1	2	5.25624178712221
183718740	20070401	BGR	TKM	075	7	2	1	2	5.25624178712221
183718743	20070401	BGR	TKM	075	7	2	1	2	5.25624178712221
183718744	20070401	BGR	TKM	075	7	4	1	4	5.25624178712221
183718797	20070401	BOL	BOL	020	3	4	1	4	4.72636815920398
183718798	20070401	BOL	BOL	020	3	1	1	1	4.72636815920398
183718801	20070401	BOL	ESP	020	3	4	1	4	2.57879656160458
183718839	20070401	BRA	CHN	020	3	3	1	3	4.5929018789144
183718840	20070401	BRA	CHN	020	3	3	1	1	4.98084291187739
183718845	20070401	BRA	CHN	020	3	2	1	2	4.5929018789144
183718846	20070401	BRA	CHN	020	3	1	1	1	4.98084291187739
183718847	20070401	BRA	CHN	020	3	1	1	1	4.98084291187739
183719512	20070401	CAN	IRN	020	3	2	1	2	5.2863436123348
183719513	20070401	CAN	IRN	020	3	2	1	2	5.2863436123348
183719514	20070401	CAN	IRQ	071	7.4	7	1	7	6.06060606060606
183719515	20070401	CAN	IRQ	071	7.4	2	1	2	6.06060606060606
183719516	20070401	CAN	JPN	020	3	1	1	1	12.094395280236
183719517	20070401	CAN	JPN	020	3	1	1	1	12.094395280236
183719518	20070401	CAN	JPN	071	7.4	1	1	1	12.094395280236
183719519	20070401	CAN	JPN	071	7.4	1	1	1	10.1952277657267
