282168314	20130108	BGR	BGR	020	3.0	2	1	2	1.45568997737779
282168316	20130108	BGR	BGR	020	3.0	4	1	4	1.51010342555392
282168317	20130108	BGR	BGR	020	3.0	2	1	2	1.45568997737779
282168392	20130108	CAN	USA	020	3.0	2	1	2	3.39622641509434
282168404	20130108	CAN	CAN	020	3.0	7	1	7	1.91731575793889
282168686	20130108	GBR	AUS	020	3.0	8	1	8	3.04396843291995
282168687	20130108	GBR	AUS	020	3.0	2	1	2	3.04396843291995
282168911	20130108	HTI	HTI	020	3.0	2	1	2	1.93740685543964
282168928	20130108	SEA	USA	020	3.0	8	4	8	2.12966905518506
282168929	20130108	SEA	USA	020	3.0	2	1	2	2.7972027972028
282168984	20130108	ISR	AFR	0233	3.4	5	1	5	1.98092443140132
282169000	20130108	ISR	PSE	020	3.0	2	1	2	1.63934426229508
282169255	20130108	USA	CHN	020	3.0	8	1	8	1.02040816326531
282169320	20130108	NZL	NZL	020	3.0	12	1	12	1.85525032975856
282169413	20130108	RUS	RUS	020	3.0	1	1	1	4.16666666666667
282169414	20130108	RUS	RUS	020	3.0	1	1	1	4.16666666666667
282169443	20130108	SWE	USA	020	3.0	2	2	2	2.0249892287807
282169444	20130108	SWE	USA	020	3.0	2	2	2	2.0249892287807
282169676	20130108	USA	CHN	071	7.4	5	1	5	3.5958904109589
282169677	20130108	USA	CHN	071	7.4	3	1	3	3.36134453781513
282169678	20130108	USA	CHN	071	7.4	2	1	2	3.36134453781513
282169742	20130108	USA	JPN	071	7.4	5	1	5	3.27272727272727
282169776	20130108	USA	PER	071	7.4	4	1	4	2.25733634311512
282169777	20130108	USA	PER	071	7.4	6	1	6	2.25733634311512
282169802	20130108	USA	USA	020	3.0	4	1	4	1.92307692307692
282169882	20130108	USA	USA	020	3.0	6	1	6	1.92307692307692
282170033	20131209	BEL	CAF	072	8.3	20	4	20	2.71508289538039
282170034	20131209	BEL	CAF	072	8.3	12	3	12	2.65866304238397
282170035	20131209	BEL	CAF	072	8.3	30	4	30	2.71508289538039
282170036	20131209	BEL	CAF	072	8.3	18	3	18	2.65866304238397
